Image,PSNR_Gaussian,PSNR_Median,PSNR_Bilateral
515_img_.png,30.505335215835295,35.954131582640365,31.05018044251053
516_img_.png,27.869295897041482,27.874711885768416,28.53750806243149
517_img_.png,24.499703812724974,23.098720078010736,27.422399646207584
518_img_.png,29.953645162556004,32.92755860481585,30.127932493063987
519_img_.png,29.887185722464867,32.78905371240104,30.113857221606022
51_img_.png,28.834718940286592,28.97148419643041,28.72484550629977
524_img_.png,24.808349591372078,23.53072297817456,29.251425189266435
526_img_.png,29.229313877361342,30.88700475343842,29.72113160651857
527_img_.png,28.12821105696193,28.05859126189577,28.619221092384073
528_img_.png,29.099557127797787,30.242371078689445,29.178397538747074
52_img_.png,28.670034159395684,28.54392226046878,28.374145813173342
530_img_.png,29.834527386335346,32.23622577248935,30.04043694000984
531_img_.png,30.6880946058804,36.20918399538884,31.24173938139746
532_img_.png,29.548351099791525,31.43242489203885,29.95201880797632
533_img_.png,29.874111606584833,32.01335047071436,29.905452754947838
534_img_.png,30.21078930055021,33.404477636143326,30.422019453075233
535_img_.png,29.769006973910862,32.313428360955534,30.633664755208887
536_img_.png,27.688380525284707,27.03924513046109,28.23253543828499
537_img_.png,27.905294818581154,27.303927545493003,28.469071125795416
538_img_.png,29.392938614288106,30.470975046737777,29.177109399980946
539.png,29.867337918478448,32.089265080150284,30.178362082596742
539_img_.png,26.60102538604679,25.28768562636546,27.752882142018706
53_img_.png,28.874029324960677,29.34750101697134,29.041945369407966
540_img_.png,29.658978240570764,31.31694346571772,29.352781089200633
541_img_.png,29.714525937889942,31.38782545860672,29.48723945040678
542_img_.png,28.41591918422194,28.298437442113148,28.71399178267164
543_img_.png,29.189944329284234,29.76217464582733,28.941549533716163
544_img_.png,30.66281806181673,37.707082689282274,31.46681834842848
545_img_.png,30.584781042680852,37.62628839569368,31.390695478413583
546_img_.png,28.419817283026745,28.520288060229284,28.639054079194786
547_img_.png,29.305833904281084,30.6038248395394,29.342918855815174
549_img_.png,30.423114715104322,35.73404897282197,30.95105088066355
550_img_.png,29.42735728106497,31.038157661139323,29.58320346476812
551_img_.png,28.641764873829338,28.578057757031704,28.4144410585392
552_img_.png,29.597279024984484,30.77490187807011,29.416128950203113
554_img_.png,28.783738556053354,29.040317835036493,28.88124118610009
5554.png,30.52597986684876,36.10919226273908,31.16944524678759
555_img_.png,29.158147074264686,29.82646334334262,29.36537184914038
556_img_.png,29.462137338637117,30.37685545430318,29.404205727260674
557.png,30.248769372543293,33.44489251057646,30.56350930785022
557_img_.png,29.100126977947028,29.950232648398107,29.40860966524347
558_img_.png,29.480667932164287,31.082531046948056,29.62831940965303
559.png,30.14877961489493,32.95971935146345,30.501727813372245
55_img_.png,27.241659281740212,26.282490313627473,27.534255641302487
560_img_.png,28.81846295936175,29.342378122831875,29.276578302318153
561_img_.png,29.074291587158374,30.123025072921447,29.2181442873615
562_img_.png,29.970707304505964,32.65873317143055,30.28662632658171
563.png,30.44563608076714,35.93997567334351,31.155462229270107
563_img_.png,30.621440111359092,37.15659129083116,31.339362950993127
564_img_.png,30.549056644344176,36.810515623717855,31.293512074529527
566_img_.png,30.200697896022206,33.30388071853707,30.41274179386923
567.png,30.51167385503137,36.379763182019296,31.25089852694419
567_img_.png,30.636433689825573,37.90719123997097,31.47910670031358
568_img_.png,30.67296398443731,37.95840574270276,31.52521883592879
569_img_.png,30.524709539267864,36.068891129085095,31.16429348430212
56_img_.png,29.47157369109125,30.66585292813995,29.381799896497284
570_img_.png,30.131339870258827,33.12424692889924,30.04378792988872
571_img_.png,30.167166654489076,33.18260110464594,30.128004053536447
572_img_.png,29.427524004060746,30.304876804956745,29.18842961459567
573_img_.png,30.55612516491213,37.15449782364792,31.326196925182987
574_img_.png,30.626173717250914,37.426554433018964,31.39336503949581
575_img_.png,30.40395689476729,34.74520342260789,30.64320668732773
576_img_.png,30.244433298855217,33.627576014830474,30.242151132042594
577_img_.png,30.636983006653548,37.1561279183353,31.335849500548242
578_img_.png,30.22565365524943,33.819568913158655,30.75804602070177
579_img_.png,30.569319560192568,36.290390097614164,31.137246448274997
57_img_.png,28.596359823981132,30.575511229083332,29.30836568530857
580_img_.png,30.60381276334415,37.16306213293715,31.327433227272664
5818.png,30.650944669781182,37.55169462895153,31.45132887977664
581_img_.png,30.46646876995103,35.48628926397741,30.963934933410037
582_img_.png,29.52521233445634,31.144863988988675,29.5767555338136
5830.png,30.681476933361147,37.877981916029086,31.510730015041837
583_img_.png,26.54988601337366,25.948571404957505,28.181380154720816
584_img_.png,30.26130816956432,33.83573292361193,30.476915132749394
585_img_.png,29.110623378048608,29.737585563220115,28.881801698457362
586_img_.png,29.950964018945857,32.445275662236895,29.85290164086131
587_img_.png,29.02424789383865,29.584843085549867,28.92238713830082
588_img_.png,28.967698087341955,29.47848353731789,28.919399173487847
589_img_.png,30.319118308240487,34.34635491623624,30.61817013606923
58_img_.png,28.500468336048893,28.24286491176835,28.299614640360065
590_img_.png,29.89719280365792,32.041324370251345,29.79096084121123
591_img_.png,29.5074108963788,30.595988960426705,29.320456242443157
592_img_.png,30.39164449465811,34.979101335890086,30.792365863599468
593_img_.png,29.16842583243581,29.96893628488168,29.24581285892721
594_img_.png,28.574510719050114,28.508787174456238,28.614109231210985
595_img_.png,29.09494326238754,29.599627966791626,28.865924602426176
596_img_.png,29.3040671481087,30.316756899651477,29.243096053387507
597_img_.png,29.774889875050327,31.617374832840657,29.610609309751254
598.png,30.146584604989858,33.33458824702698,30.459069370995266
598_img_.png,29.77834667079218,31.590923259389655,29.595151638654436
599_img_.png,29.64265741009763,31.587063246447645,29.920934813407275
59_img_.png,27.825399979688367,27.103193920566166,28.12745016422532
600_img_.png,29.188753578378698,29.98532030802636,28.928515824921522
601_img_.png,29.233090698315024,30.160911408873588,29.205995934198175
602_img_.png,29.43305426898918,30.51664373099298,29.23219982790609
603_img_.png,29.007084599059464,29.48638445460604,28.81444433174557
604_img_.png,29.51431056052087,30.832633087048826,29.35090011359283
605_img_.png,28.809500275263154,29.296720496449517,29.009820058063504
6062.png,30.97122793329817,36.04144222279965,31.66061788502652
606_img_.png,28.85769778751261,29.32540851698417,28.998778414159936
607_img_.png,30.521831742999982,36.40053460160296,31.149316674106828
6082.png,30.480954069546875,36.10300972014522,31.208126016731516
608_img_.png,30.339624759806068,34.60834502576634,30.714130784633106
609_img_.png,29.302560298485126,30.22781657506603,29.216583438634856
60_img_.png,25.485181269362926,24.48975291794792,27.924978858684813
610_img_.png,28.612083671183658,29.494004940511708,29.899439468677894
611_img_.png,26.05036135807538,25.7373430364011,27.91856476928814
612_img_.png,29.842584610421326,31.88755720240609,29.737365597970552
613_img_.png,30.127460823938165,34.2114659183683,30.791109756169128
614_img_.png,29.686092861865696,32.0702514512925,30.182041255723874
615_img_.png,30.186080163255497,33.490801961220484,30.347216637845683
616_img_.png,30.062490718845652,32.74283237332056,30.01647474160389
617_img_.png,29.9409464615626,33.642435215132394,30.566896429642547
618_img_.png,29.577895939007703,30.885832668436993,29.28739946421929
619_img_.png,30.66323172482882,37.419137044076265,31.442551612299162
61_img_.png,27.752423760324913,27.981294709145573,29.10345527460658
620_img_.png,30.495031154578346,35.8352069438604,31.062571092580555
621_img_.png,30.068682140928743,33.080976422552155,30.2933581074344
622_img_.png,24.918948870714015,24.16427718557562,28.10246345243176
623_img_.png,29.718090988363034,31.50750152552121,29.793662148589718
625_img_.png,30.122249534220863,32.249146460196826,30.165785055366882
626_img_.png,29.664074911662194,31.099985954633436,29.63986259414554
627_img_.png,30.399198938337246,35.49369447030236,30.9648316011231
628_img_.png,29.204799648855587,30.13728328421742,29.126860597626013
629_img_.png,28.963621796323253,29.467816770964447,28.835800656418783
62_img_.png,31.01891552139946,35.92997973538043,31.375232464086125
630_img_.png,29.381298277311462,30.43723794761138,29.104451831481306
631_img_.png,27.041278950429593,25.8369025949454,28.1686105639287
632_img_.png,27.990695608224687,27.887766932944476,29.003542590865973
633_img_.png,29.392898306646433,30.376586051895714,29.097540854588
634_img_.png,30.222954850238118,33.72604894517425,30.399486226687223
635_img_.png,30.333132890283125,34.55240171595791,30.65619620565117
636_img_.png,28.827807687768644,29.00232992663092,28.583241308698824
637_img_.png,28.919894879850034,29.36684208672824,28.94594652324261
638_img_.png,30.342486058234385,34.58881228980369,30.706270361754797
639_img_.png,29.69281420940147,31.26024972358676,29.536276646355986
63_img_.png,26.493246861761563,25.849210979167726,28.379364367208424
640_img_.png,30.31474399644925,34.73578392840232,30.743187243687935
641_img_.png,30.45541474948893,35.24684298117925,30.863005145928145
642_img_.png,29.729301530348963,31.579379290283626,29.593504452649398
645_img_.png,28.8216758849377,29.317912443613867,28.5675249924439
646_img_.png,28.877055520086135,29.565498952564752,28.84738704554936
647_img_.png,30.18297968605788,34.46672280882534,30.725646910829273
648_img_.png,29.511320268276386,31.10679315303142,29.561389796213202
649_img_.png,28.296465857589506,28.07104159388297,27.99567588469761
64_img_.png,28.228398506653964,28.14028429199262,29.106597521456234
650_img_.png,29.37279948050058,33.665449537345474,30.22269708066205
651.png,29.569582050099914,31.009847831412728,29.871085608661954
651_img_.png,26.2376543216929,25.626499940573176,28.754913740718425
652_img_.png,29.231115490243518,30.72224007198561,29.060827682708528
653_img_.png,27.10170253554856,26.40502287628764,27.619184430502933
654_img_.png,30.465605818945875,36.28814796007482,30.996338361329027
655_img_.png,29.88568458434795,32.90953342250044,30.208343788693078
656_img_.png,30.606613973700426,36.26550370334775,31.240898357228595
657_img_.png,28.726841614529018,29.152585406563098,29.326208625793022
658_img_.png,30.45922582184396,35.683459194946096,31.064955961789305
659_img_.png,29.999447598485936,33.20293606715307,30.206717588677222
65_img_.png,24.41010300835654,23.352021465014285,26.79822531730824
660_img_.png,30.48756179251881,35.429396584880685,31.081777189227623
661_img_.png,28.60593319463012,28.645449664170894,29.732817576916407
662_img_.png,30.188430373994912,33.747768981534996,30.586217185044966
663_img_.png,30.42770615064463,35.45449503804918,30.868366691584235
666_img_.png,30.49338213625141,35.5641282805944,30.913342152372188
668_img_.png,30.551097674085284,36.233182301934555,31.120829198613002
670_img_.png,30.504909053899173,35.456125374347714,30.950174844328483
672_img_.png,30.118567683606912,33.370839745690795,30.303167620435566
673_img_.png,29.132329625671257,30.075488013234526,29.80017845071306
674_img_.png,28.573844832994414,28.745813084639824,29.445726778398857
675_img_.png,28.812668764437813,29.307747095608295,29.70790918491392
676_img_.png,24.099963636721867,22.781004244934778,28.333051806047067
677_img_.png,26.126020205171624,24.93684384842279,27.374596616947127
6788.png,30.36696531139411,34.99335230083928,30.771386368286244
678_img_.png,28.53744834107107,29.334824752764945,29.17915673593972
679_img_.png,25.671529602617156,24.845406835856302,28.16863197018322
67_img_.png,24.860773258716932,23.914495674276427,27.371991997419343
680_img_.png,24.851230610596883,23.61365439453783,27.534967088681125
681_img_.png,26.3634580290311,25.56587101428256,28.121721348352242
6820.png,30.103441706338604,34.06072039083497,30.822323297637382
682_img_.png,25.454177320436727,24.682241079515318,27.926234495267437
683_img_.png,27.54289237466451,27.495279413919143,28.394842667418054
684_img_.png,25.148346960742586,23.450638823566123,27.686771543350122
685_img_.png,30.42952232067995,35.07621169962854,30.77537067862373
686_img_.png,30.307824140965586,34.13977914284488,30.545844038284162
6872.png,30.520359920177835,36.860421624497036,31.286186967499173
687_img_.png,30.447482875341706,35.59726777485368,31.175735126887552
688_img_.png,28.60170270123238,28.249656960347483,28.850710770251922
689_img_.png,29.941412715157675,32.54325627872949,29.985243599093486
690_img_.png,30.364347805171622,34.366097113608284,30.379961996515902
691_img_.png,28.2099089930299,28.194054872770245,28.72255083972702
692_img_.png,29.904474136353528,32.84379142370197,30.615289381763002
694_img_.png,29.426117930485624,30.290827700536344,29.808973746348045
695_img_.png,29.81678250747015,32.827721162298154,30.255733739835403
696_img_.png,29.8983620888539,32.82121033946123,30.2203644838147
697_img_.png,30.133164454941948,33.92677230898937,30.621864669161333
698_img_.png,26.409121322467698,25.723760723819563,28.425875837972825
699_img_.png,28.5978206591659,29.114771223778998,29.37784131905272
6_img_.png,29.588297339409376,31.712418103673098,29.945652947664144
700_img_.png,26.73952428912881,26.133209365213567,28.747337065504386
701_img_.png,30.389610017352474,35.284305661986124,30.968310398369216
7027.png,30.337657524782806,35.555153583265984,31.04780253829667
702_img_.png,30.414259951840656,35.90247919265225,31.083410938313634
703_img_.png,30.4859024614216,35.73187906595226,31.024398659363946
704_img_.png,29.872856501725487,35.56608473618873,31.016464905001047
705_img_.png,28.409287293046624,28.089539705655415,29.0741591768475
706_img_.png,28.760681538664528,30.03837386355165,29.96259283661515
707_img_.png,28.780517648140954,28.878720770131725,29.32741538905383
708_img_.png,23.045671179608576,20.942089562719985,28.127640288195863
709_img_.png,27.413067601145762,26.949618094200538,29.670306287118105
70_img_.png,29.79970104517525,32.4196245559203,30.27783011119807
710_img_.png,26.154069097898475,25.388497908047608,28.586366508808986
711_img_.png,30.528068331060673,36.0018666717158,31.01233843648498
712_img_.png,30.476733612724132,35.4928560598943,30.89779992922809
713_img_.png,30.5795175453655,36.52058597456781,31.188799614235432
714_img_.png,30.589292633940808,36.81691867293018,31.251524068995966
715_img_.png,30.52849892489066,36.110439300879186,31.075913213012246
716_img_.png,30.491679265200226,35.99387006220955,31.07041021573574
718_img_.png,30.459800893888715,35.01562673625871,30.836187701349495
719_img_.png,30.533223123956304,36.62607290976527,31.199991856530996
720_img_.png,28.253045820549954,27.974676291306334,29.25042776181568
721_img_.png,27.30819673736917,26.947315252046117,29.441509706666075
722_img_.png,25.358092283336223,23.96780996102113,28.450224740236468
723_img_.png,28.61664056749026,28.287468583385156,28.64853195868342
724_img_.png,30.043570374411253,33.10736807738527,30.54762336427347
725_img_.png,28.36095308552972,28.064986022015912,30.10948632920548
726_img_.png,25.351821294129753,24.291551711830223,28.20268966624323
727_img_.png,22.491252240399106,20.084037465138465,27.389732926673396
728_img_.png,30.311780910649645,33.17258871206702,30.298551874254258
729_img_.png,30.303966215364913,33.48059302032457,30.562545206869927
72_img_.png,29.392746782872234,31.76546290842508,30.29777445115306
730_img_.png,29.90905160155066,31.807927634838254,29.848287091322426
731_img_.png,29.332146711157925,30.163221390338908,29.256700494825537
732_img_.png,29.54196813486986,30.51232319672159,29.324142689798144
733_img_.png,30.612476445454586,36.7530656417834,31.26808205810445
734_img_.png,30.12398759787753,33.06210222813649,30.088135046874633
735_img_.png,26.123709913332615,24.738797715472742,28.40753952199843
736_img_.png,28.905312688169364,29.513416354000665,29.615769435258525
737_img_.png,24.128753786233048,22.647024555006638,27.099726873026956
738_img_.png,28.972102096488726,29.370081772381283,29.286942834359163
73_img_.png,26.764471639995293,26.595983673826574,28.59846472299802
740_img_.png,30.390138079308326,34.45585991961893,30.744420312215976
741_img_.png,29.520036485936036,30.504453165275653,29.27154322980215
743_img_.png,30.1664994551334,33.69280418221601,30.512246277765552
744_img_.png,25.20548090428936,23.96577133410034,28.167780925154542
745_img_.png,29.408366750665643,31.12149347397211,29.904437535341298
746_img_.png,29.27650384399481,29.60786894684697,29.2765373557776
747_img_.png,30.615055742156652,35.29840691304271,31.02620055216297
748_img_.png,30.637358404138272,36.03348446093809,31.17926488894657
749_img_.png,30.1584148894323,32.6242779689205,30.271422008900977
74_img_.png,29.761096103131944,32.13500468007997,29.76215809992199
750_img_.png,30.26637303045775,33.32965199450235,30.493383087253974
751_img_.png,30.05690052133891,32.8707622797553,30.25991652961164
752_img_.png,23.716810727880752,22.336469108392762,27.45075672875312
753_img_.png,29.167155016218782,30.12860927994444,29.42730032002232
754_img_.png,26.816530922692756,25.93547917446806,28.520839449278405
756.png,30.301849129718605,35.59870817152784,31.095655202307
756_img_.png,24.77043217110644,23.15945247235951,28.61128449641541
757_img_.png,29.76419589765858,30.829999163607546,29.50036980462491
758.png,30.03971202340749,34.69063172511121,30.97936311395177
758_img_.png,30.403076135046053,34.04137276236486,30.668555066473232
759_img_.png,29.90435081461229,32.137114770082086,30.11128795265488
760_img_.png,22.526520900558708,20.773768691938535,26.71196738409103
762_img_.png,25.80939728659317,23.720790160254204,26.208729033948725
763_img_.png,28.04695211659718,26.88264130838949,28.156974034598626
7643.png,29.982034297561142,33.41328983400703,30.27955581541853
764_img_.png,28.670791778193866,28.055060874690902,28.49829514004666
7654.png,29.375255900123886,31.006235328495023,29.540555278785696
765_img_.png,27.939113393210718,27.07580047350584,28.450451511990188
766_img_.png,29.31062304283445,29.221787815014686,28.32990308803901
767_img_.png,30.185338345567413,33.42380349471922,30.384417485370683
768_img_.png,30.544901865121265,36.07438810263638,31.0758375840334
769_img_.png,27.587573002654096,26.21430438672251,26.962338041050383
76_img_.png,30.012837252900972,32.40792442115709,29.93303438394839
770_img_.png,21.881899529730315,20.049334313749494,26.48278340508532
771_img_.png,30.16499159476373,33.2942539679277,30.53698698117071
772_img_.png,29.61888767893917,32.456927306984554,30.348525231260616
773_img_.png,29.14326138503202,30.023769083134063,29.832807429921374
775_img_.png,29.2022387198369,29.844216010131266,29.365462966822705
776_img_.png,30.208807871676328,33.62002693027433,30.446572877142835
777_img_.png,29.249716609696353,30.084225728879005,29.499149393024787
778_img_.png,29.657188752014108,31.091356291217153,29.694700195539912
779_img_.png,29.19527225637667,29.742162914124698,29.204724726114417
77_img_.png,27.479991275947228,26.8062221663578,27.617617545923633
780_img_.png,29.018835132723567,29.686455137044167,29.661145609495016
781_img_.png,30.161408232192027,33.16016938537028,30.326851510968055
782_img_.png,29.90406771932306,31.46368267851994,29.629047509396717
783_img_.png,27.940887964802172,27.112823983830275,28.793231868701078
784_img_.png,24.697046763996298,22.760759740744035,27.679232057930957
785_img_.png,28.429166425685718,28.3062369394974,28.916993189969077
786_img_.png,30.386459204676033,35.2681025630723,30.965453921534504
787_img_.png,25.32701450698756,24.60631010118394,28.48915749352154
788_img_.png,29.42916847329108,31.076880698985,29.896861882496584
789_img_.png,28.002502888107486,28.083919742439875,28.36405272730483
78_img_.png,27.93383526566151,28.05689721344625,28.464626661885614
790_img_.png,29.334478187283803,30.038032187304644,29.337426230272776
7916.png,29.958357607213667,33.275156626873354,30.316265596621307
791_img_.png,28.37611689425121,28.291609575668435,29.03467715848263
792_img_.png,28.508466942263585,28.328900432907133,28.68630540950603
793_img_.png,29.00457374767955,29.579772004300704,29.049724950137254
794_img_.png,29.582133686510023,30.676106577565683,29.459574326503297
795_img_.png,28.771023873329625,28.85067985845621,29.335608693009206
796_img_.png,30.569774477409958,34.72060748832848,31.047255246661113
797_img_.png,27.67196528554804,27.096776575581455,28.964844307618506
798_img_.png,30.452706353866734,34.792336650511665,31.02145083316682
799_img_.png,27.182995210596847,26.283952599769908,28.67121602673442
79_img_.png,23.145208097137115,21.710284908581393,26.152353274387927
7_img_.png,29.438893128733895,31.440250658414627,30.228647838872043
800_img_.png,29.673950857035877,31.38586078510684,29.937010099835987
8010.png,29.70450387658078,32.759418545561005,30.07687407136862
802_img_.png,29.799791025827858,32.02832020622901,29.808225040803464
803_img_.png,29.62870610565085,30.796973361094985,29.3313713616622
8046.png,30.293002928864105,35.34337424943877,30.88428752782964
804_img_.png,29.85236725145562,31.562673599057067,30.040687705456016
8056.png,29.734557106412247,32.2133553479541,29.74979051517056
806_img_.png,24.679253925155965,23.01732577933887,27.332240093586456
807_img_.png,28.407585662980374,28.072590920398575,28.517040633128428
808_img_.png,29.65067261943063,32.052188281599605,30.317203997833392
809_img_.png,29.264534452406057,30.05520821460495,30.132568717661012
80_img_.png,28.840097321943624,28.657623580964525,28.46440210213148
810_img_.png,27.06955374259969,26.87548377914585,30.329984322472384
811_img_.png,28.210575276492726,28.443636399363967,29.099138519413508
812_img_.png,27.590384635024453,26.793714254357795,27.99648364484967
813_img_.png,30.1049539138036,33.342635815463915,30.291626252591016
814_img_.png,29.4982875057065,31.30726085227437,29.84441839904836
815_img_.png,25.149156943578703,23.452267358249216,27.68959231313538
816_img_.png,29.428921500226224,30.29342575389929,29.735164391834473
817_img_.png,28.69413713355049,28.344468517396763,28.648440397506228
818_img_.png,30.420329541077532,34.996599352387165,30.920688126502714
819_img_.png,29.70104439733836,31.1040369635422,29.616794206568194
820_img_.png,25.646545725216047,24.479550999396167,28.080955619941843
821_img_.png,27.417135866738693,26.900222171126686,28.398819239558122
822_img_.png,29.808119007515536,32.31580612873495,30.142680167586136
823_img_.png,27.333223508195204,26.522342320467498,28.479723995901693
8262.png,30.301060293427202,35.39046973473761,30.933137431791245
827_img_.png,29.342748826654017,30.210128409540967,29.39350645848103
8288.png,30.374048632217733,35.87565689659699,31.018311084759457
828_img_.png,28.679979799550548,28.599120434268634,29.219786099208328
829_img_.png,23.04163494862798,20.938070230744255,28.1114308459609
82_img_.png,28.69173700505379,28.233748936860614,28.036746547860293
831_img_.png,28.256774642343693,27.97752773028659,29.25461599647823
832_img_.png,22.520528117144643,20.128288206938727,27.430556799349503
833_img_.png,24.893423940554676,23.79132340114201,27.99865825344203
834_img_.png,30.665148827816544,37.7322813095264,31.487799167301457
835_img_.png,29.481577165822806,31.683563406327494,30.283082345276434
837.png,30.114120530960584,33.490213793401935,30.626008440080724
837_img_.png,30.517339504435718,36.24573097697039,31.326425724775216
838_img_.png,25.222182841743322,24.22695098395209,27.18923404282023
841.png,30.56172559153596,37.4188200252467,31.418639365311275
841_img_.png,28.099822043255386,27.920451485078704,29.40434707449823
842_img_.png,29.484022436096847,31.343130654289567,29.97524944844171
843_img_.png,28.64341046270244,29.16327511816219,28.799209009181116
844_img_.png,27.548524896269537,27.436410327432817,28.91879224917327
845_img_.png,29.58194056753261,31.002655475273432,29.61514349151922
846_img_.png,26.420182893622247,25.39053927833567,28.73919062535855
847_img_.png,29.016042487040828,29.951946878800534,30.084983572082137
848_img_.png,28.768220552399587,29.142371831016618,28.76869048188005
849_img_.png,26.272363251291118,26.611732385366697,28.806531471868723
850_img_.png,30.176832147204465,34.49798891042392,31.035540086966652
851_img_.png,27.71483420122053,27.178941625219718,28.77448625330902
852_img_.png,27.13493405021627,27.01330102501712,29.316583775222796
854_img_.png,29.31337344252027,30.91669810004616,29.93901921697324
855_img_.png,30.19389335065648,34.070293785069914,30.681501096203686
856_img_.png,26.95196920685124,26.774948528355278,28.6146351256494
857_img_.png,25.735368568500743,24.384887149768026,27.47433420146986
858_img_.png,30.514207512031998,36.30807708019142,31.18233908253702
859_img_.png,29.84567949927651,32.59587128391792,30.462334035467507
860_img_.png,27.89953915051402,27.514890240920717,28.61718568297135
861_img_.png,30.148154783221784,34.10135636874124,30.418213967983352
862_img_.png,29.186979243847606,31.2682994848633,30.138950548974933
863_img_.png,27.0561471698714,26.433118361448575,28.623998844249673
865_img_.png,28.01076254856149,28.211657547921863,28.797720300727008
866_img_.png,24.219929662100657,22.745540540714995,26.12810263203866
867_img_.png,30.331912250673824,35.02916740969443,30.75730929645001
868_img_.png,27.755189030947008,27.238261273732917,28.61520424197629
869_img_.png,26.43363526873495,25.197207031509823,27.510583662472854
86_img_.png,30.158090240345295,33.94485722471612,30.628524454627303
871_img_.png,29.676994338323833,31.541996409813304,29.776560140711737
872_img_.png,29.951923424107278,33.601728795987675,30.529294283663496
873_img_.png,30.21124071787964,35.32059527295988,31.017983095803856
874_img_.png,29.638689960885575,32.091286155581656,30.140540657163704
875_img_.png,27.226618736596826,26.259557554723365,27.637543515865787
876_img_.png,27.894283187069,27.674478444604503,29.14051891053429
877_img_.png,29.519510871607892,30.84043947393689,29.563594319523638
878_img_.png,27.184070204167334,26.974119076539825,28.203784564629938
879_img_.png,30.08805830658437,33.87637946365592,30.46761086643276
87_img_.png,28.847918122476685,29.671282314909654,29.123325070808544
880_img_.png,28.862409905381803,29.729112392737235,29.301170506035973
881_img_.png,29.77712100940391,34.18358442929817,30.64598996024025
887_img_.png,25.04042753424463,23.494329378339465,27.966507840374597
889_img_.png,30.280630368406985,33.823147543766964,30.495058675287382
890.png,30.594866361874683,37.21662245851931,31.360151765496568
890_img_.png,30.060471966615403,32.863662798484285,30.357287243136874
891_img_.png,30.010950002690553,32.75708798638774,30.205271689556618
892_img_.png,30.500274514146216,35.81930516930526,31.09346385648227
893_img_.png,29.948163180277504,33.6949886270553,30.29281514149739
895_img_.png,30.145466045836436,33.228046095634326,30.388312104726722
896_img_.png,30.552406021845343,36.47394181161641,31.259050733671362
89_img_.png,28.594342047534692,29.519076329524076,29.584261666988475
8_img_.png,30.285542472076386,34.79850421293967,30.812962220871324
901_img_.png,28.47576743375251,28.030905787777577,28.247415727322334
904_img_.png,30.52874166533757,34.953006366231996,31.035353499796237
905_img_.png,30.905490204436173,37.94921520283831,31.72654126229822
906_img_.png,30.476795573529717,35.953094171288456,31.149220844889406
907_img_.png,30.564965055472353,36.66292893315668,31.26958730027233
908_img_.png,30.376582454940095,34.96150496390249,30.7921622033377
909_img_.png,30.53598835980475,36.1169895937735,31.11468461053566
90_img_.png,28.40247227292441,28.901004967205267,28.75836592641599
910_img_.png,30.483841746239882,36.06951814401388,31.17785288053218
911_img_.png,30.396282211244824,34.62013012507275,30.811323008676045
912_img_.png,30.328951881711696,35.52251913029482,31.007206597671292
913_img_.png,24.943890560165578,23.67022011371647,26.937108101407702
914_img_.png,25.39913664796234,24.429334838790343,28.13443783811322
915_img_.png,26.370582292580753,25.84135708872864,27.52602186134674
916_img_.png,23.713100650161827,22.486556773147292,26.644046991805435
917_img_.png,29.098739638273567,29.73876516950419,28.940208913745444
918_img_.png,27.745333583364804,27.275017854378817,28.059463641978304
919_img_.png,26.472549904041628,25.445484776932112,26.288279390235108
91_img_.png,28.91124364020143,29.894714534920517,29.753455046574867
920_img_.png,25.391052287996473,24.162649281242572,26.281483556076562
921_img_.png,28.055831412289077,28.305116544335146,27.745273328493234
922_img_.png,29.95506941547586,32.99128202030536,30.340360004679525
923_img_.png,22.592597575673224,21.006897407538045,24.890987022253288
924_img_.png,19.989119302912872,18.713141711570923,24.878628566528388
925_img_.png,20.03315375851652,18.74247634295361,25.481987413073153
926_img_.png,22.631627013235605,21.262461746808505,25.437383038945846
927_img_.png,26.781690943996125,26.038947037972516,27.40722132294159
928_img_.png,23.335290572850134,22.211348542455355,27.708034519786548
929_img_.png,25.29208815700809,24.139106841493145,27.282149704376106
92_img_.png,28.044947931613777,28.25115412359775,28.46585026506694
94_img_.png,26.91843637427379,26.457591831147532,28.50443222073302
9547.png,28.340897357306694,27.679424545451283,29.764562781016053
9554.png,29.905191186959755,32.12844862461606,30.403789707388242
9557.png,30.35734335931826,34.69183192269708,30.879709692197395
9567.png,30.076246747455457,33.41796726762244,30.66558544892733
95_img_.png,28.550245367492295,28.882827120921295,28.621066712729935
96_img_.png,26.208772688216012,24.419564421480594,26.68900927846634
97_img_.png,29.523784627687327,31.18426565087203,29.587734029515104
9896.png,29.418593423697445,30.48605095679346,29.558691557747153
98_img_.png,28.283171726517402,28.5678237738451,29.203689633597726
9900.png,29.673991921353107,31.936614984748026,30.085132604553344
9907.png,29.301476317901592,30.689671483051654,30.339184624578728
9947.png,29.736527729409566,32.05157483915447,30.228495901076396
99_img_.png,28.495239010200038,29.69696812248719,29.508794878024972
9_img_.png,29.66581953760535,32.07653713775503,30.16575524778519
